# Program:featureCounts v2.0.3; Command:"featureCounts" "-t" "exon" "-g" "Parent" "-O" "-M" "-a" "references/crassa/2489.all.withOrthoID.gff" "-o" "counts/crassa.featureCounts.tsv" "bams/crassa/SRR4448063.sam" "bams/crassa/SRR4448064.sam" "bams/crassa/SRR751454.cutadapt.sam" "bams/crassa/SRR755946.cutadapt.sam" "bams/crassa/SRR756251.cutadapt.sam" "bams/crassa/SRR756354.cutadapt.sam" "bams/crassa/SRR769610.sam" "bams/crassa/SRR769748.sam" 
Geneid	Chr	Start	End	Strand	Length	bams/crassa/SRR4448063.sam	bams/crassa/SRR4448064.sam	bams/crassa/SRR751454.cutadapt.sam	bams/crassa/SRR755946.cutadapt.sam	bams/crassa/SRR756251.cutadapt.sam	bams/crassa/SRR756354.cutadapt.sam	bams/crassa/SRR769610.sam	bams/crassa/SRR769748.sam
transcript:EDO64898	VI;VI	1120913;1121059	1120969;1121223	-;-	222	4	1	0	5	1	5	0	0
transcript:EDO64899	VI;VI;VI;VI	1122554;1122831;1123083;1123323	1122714;1122951;1123124;1123424	+;+;+;+	426	8	8	0	36	21	22	0	0
transcript:EAA30950	VI;VI;VI	1124166;1125249;1126328	1125151;1126245;1126773	+;+;+	2429	100	92	6	324	226	205	0	0
transcript:EAA30951	VI;VI;VI;VI;VI;VI;VI	1125094;1127344;1127793;1128233;1128635;1128842;1128955	1127277;1127703;1128164;1128531;1128715;1128855;1129467	-;-;-;-;-;-;-	3823	337	306	7	501	394	332	1	0
transcript:EAA30952	VI;VI;VI	1129974;1130946;1131140	1130894;1131071;1131864	-;-;-	1772	46	41	0	108	68	52	0	0
transcript:EAA30953	VI	1132762	1135968	-	3207	85	51	54	1142	876	684	0	0
transcript:NCU15369-1	VI	1139292	1139400	+	109	400	2558	2	3231	1566	1354	3	0
transcript:NCU15370-1	VI	1140195	1140268	-	74	671	988	13	1399	718	541	6	1
transcript:EAA30954	VI;VI;VI;VI;VI	1142553;1143024;1143131;1143503;1144274	1142953;1143053;1143439;1144213;1145119	+;+;+;+;+	2297	65	35	21	626	625	351	0	0
transcript:EAA30955	VI;VI;VI;VI	1145634;1145918;1146270;1148192	1145865;1146217;1148116;1150703	+;+;+;+	4891	62	27	1	246	216	128	0	0
transcript:EAA30956	VI;VI;VI	1151224;1151743;1152376	1151399;1152267;1153120	+;+;+	1446	75	37	0	302	258	168	0	0
transcript:EAA30957	VI;VI;VI;VI;VI;VI;VI;VI;VI;VI;VI	1152527;1153068;1153228;1153401;1153634;1153877;1154453;1154777;1155076;1155236;1155318	1152995;1153158;1153343;1153548;1153696;1154316;1154594;1155000;1155159;1155242;1155780	-;-;-;-;-;-;-;-;-;-;-	2247	69	48	4	313	274	172	0	0
transcript:EAA30958	VI;VI;VI;VI	1159683;1160261;1160766;1160857	1160196;1160705;1160795;1161114	-;-;-;-	1247	23	2	4	86	81	59	0	0
transcript:EAA30959	VI;VI	1164916;1165085	1165012;1165251	+;+	264	2	2	0	20	9	3	0	0
transcript:EAA30872	VI;VI	1165806;1166116	1166045;1167735	+;+	1860	87	61	17	380	1220	315	0	0
transcript:EAA30873	VI;VI;VI	1167779;1168246;1169304	1168178;1169234;1169716	-;-;-	1802	39	17	1	150	161	93	0	0
transcript:EAA30874	VI;VI	1169919;1171183	1171127;1171923	-;-	1950	30	24	3	103	122	86	0	0
transcript:EAA30978	VI;VI;VI	1194407;1195618;1196168	1195558;1196065;1196465	+;+;+	1898	39	36	4	290	187	182	0	0
transcript:NCU15371-1	VI	1196691	1196763	-	73	6	48	0	346	165	142	0	0
transcript:EAA30977	VI;VI	1197292;1197749	1197619;1198237	+;+	817	14	2	7	306	121	183	0	0
transcript:NCU15372-1	VI	1198405	1198476	+	72	55572	59352	20760	125293	32847	44866	384	452
transcript:EAA30976	VI	1201184	1202251	+	1068	20	14	168	9051	3218	5277	15	10
transcript:EAA30975	VI;VI;VI	1202055;1203516;1205903	1203322;1205817;1206179	-;-;-	3847	575	205	51	3611	1549	2458	9	10
transcript:EAA30974	VI;VI;VI	1207216;1207925;1208271	1207841;1208173;1208442	-;-;-	1047	42	28	1	83	79	45	0	0
transcript:EAA30973	VI;VI	1209876;1211471	1211400;1213429	-;-	3484	71	64	7	326	368	201	0	0
transcript:EAA30972	VI;VI	1215438;1216341	1216280;1217449	-;-	1952	44	54	1	112	73	76	0	0
transcript:EAA30971	VI	1217662	1220269	+	2608	65	50	7	281	302	163	0	0
transcript:EAA30970	VI;VI	1220275;1221448	1221375;1221605	-;-	1259	50	27	2	68	56	33	0	0
transcript:EAA30969	VI;VI;VI	1221833;1222594;1223055	1222519;1222994;1224234	+;+;+	2268	92	71	3	323	334	216	0	1
transcript:EAA30968	VI;VI;VI;VI;VI;VI;VI	1224246;1224467;1224795;1225040;1225206;1225362;1225745	1224379;1224706;1224904;1225118;1225267;1225663;1226344	-;-;-;-;-;-;-	1527	34	16	2	190	134	226	0	0
transcript:EAA30967	VI;VI;VI;VI;VI;VI	1227130;1227595;1228655;1229658;1229753;1229903	1227518;1228603;1229602;1229684;1229851;1230348	-;-;-;-;-;-	2918	102	88	2	542	408	408	1	0
transcript:EAA30966	VI	1230917	1232134	-	1218	21	78	1	58	64	33	0	0
transcript:EAA30965	VI;VI;VI	1232281;1233691;1235658	1233635;1235592;1236824	+;+;+	4424	98	132	10	1165	1236	551	2	0
transcript:EAA30964	VI;VI	1237277;1238029	1237619;1238587	+;+	902	63	33	4	347	250	196	0	0
transcript:EAA30963	VI;VI	1238975;1241710	1241624;1242223	-;-	3164	151	150	7	428	456	248	0	0
transcript:EAA30962	VI;VI	1242780;1244017	1243962;1246042	+;+	3209	69	92	3	328	286	198	0	0
transcript:ESA42163	VI	1246957	1248207	+	1251	21	15	0	54	34	18	0	0
transcript:EAA30960	VI;VI	1247025;1250110	1250041;1250314	-;-	3222	93	60	2	235	163	114	0	0
transcript:EDO65150	VI;VI;VI;VI	1251217;1251772;1252089;1252250	1251699;1252019;1252168;1252587	-;-;-;-	1149	41	31	8	242	244	151	0	0
transcript:EAA30877	VI;VI;VI;VI;VI;VI;VI	1252859;1253541;1253698;1254145;1254286;1256831;1257099	1253473;1253607;1254078;1254233;1256781;1257044;1259353	+;+;+;+;+;+;+	6117	173	94	13	548	595	350	0	0
transcript:EAA30876	VI;VI	1259414;1260695	1260579;1261357	-;-	1829	82	43	0	131	137	81	0	0
transcript:EAA30875	VI;VI	1261622;1262529	1262471;1264438	+;+	2760	50	32	4	227	208	127	0	0
transcript:EAA30939	VI	1267200	1267961	+	762	5	2	0	26	30	11	0	0
transcript:ESA42164	VI	1267574	1269860	-	2287	34	12	3	142	108	77	0	0
transcript:EAA30938	VI	1270102	1271444	-	1343	13	11	3	311	261	207	1	0
transcript:EAA30937	VI;VI	1272198;1272549	1272453;1273726	-;-	1434	21	24	1	42	19	24	0	0
transcript:EAA30936	VI;VI;VI	1274355;1274490;1274683	1274411;1274616;1274963	-;-;-	465	11	9	1	17	12	7	0	0
transcript:EAA30935	VI;VI;VI;VI	1275879;1276511;1277621;1277940	1276440;1277538;1277872;1278130	-;-;-;-	2033	261	308	10	326	207	227	2	0
transcript:NCU15373-1	VI	1280491	1280563	+	73	16104	39949	2	26286	10044	9267	124	29
transcript:EAA30934	VI	1281025	1282197	+	1173	17	7	1	49	57	32	0	0
transcript:EAA30933	VI;VI;VI;VI	1282165;1282542;1283031;1284045	1282463;1282971;1283509;1284360	-;-;-;-	1524	30	9	2	155	139	97	0	0
transcript:EAA30932	VI	1284726	1286438	+	1713	37	28	0	117	122	58	0	0
transcript:EAA30931	VI;VI;VI;VI	1285105;1286769;1287073;1287361	1286698;1287004;1287193;1287691	-;-;-;-	2282	79	43	5	200	199	113	0	2
transcript:EAA30930	VI;VI	1289400;1291455	1291392;1293564	+;+	4103	118	72	8	505	436	335	0	0
transcript:NCU15374-1	VI	1294470	1294564	+	95	679	1158	0	3682	1509	1363	1	2
transcript:EAA30929	VI	1295709	1296704	+	996	10	10	0	57	22	30	0	0
transcript:ESA42165	VI;VI;VI	1297424;1297850;1298672	1297727;1298128;1299024	-;-;-	936	11	6	1	46	69	36	0	0
transcript:ESA42167	VI;VI	1299621;1300013	1299946;1306601	-;-	6915	542	223	60	2450	4307	1961	1	0
transcript:ESA42166	VI;VI	1299621;1300013	1299946;1306942	-;-	7256	610	273	60	2478	4348	1971	1	0
transcript:EAA30879	VI;VI	1307634;1308001	1307931;1308111	-;-	409	8	6	0	23	24	17	0	0
transcript:EAA30878	VI	1309224	1310286	+	1063	30	11	1	55	87	39	0	0
transcript:EAA30907	VI	1310881	1313202	-	2322	41	17	5	228	479	133	0	0
transcript:EAA30906	VI;VI	1313344;1313932	1313743;1314856	+;+	1325	16	19	1	157	78	58	0	0
transcript:EAA30905	VI	1315375	1316610	-	1236	14	8	48	8451	4254	2464	0	0
transcript:EAA30904	VI;VI	1317743;1319018	1318963;1319201	-;-	1405	14	3	834	10786	3047	2002	0	0
transcript:EAA30903	VI;VI	1321431;1321906	1321813;1322368	-;-	846	31	21	0	28	20	15	0	0
transcript:ESA42168	VI;VI;VI	1323216;1323716;1323946	1323659;1323867;1324222	-;-;-	873	14	6	2	43	15	18	0	0
transcript:EAA30902	VI	1324551	1325996	-	1446	18	11	0	62	43	40	0	0
transcript:EAA30901	VI;VI	1327665;1328318	1328054;1328743	+;+	816	5	3	0	20	15	10	0	0
transcript:EAA31335	VI;VI;VI;VI	1340047;1340623;1340829;1341172	1340523;1340739;1341096;1341875	+;+;+;+	1566	32	39	0	85	36	34	0	0
transcript:EAA31334	VI;VI;VI;VI;VI;VI	1341783;1342625;1345929;1347369;1348411;1349818	1342565;1345870;1347167;1348258;1349739;1351069	-;-;-;-;-;-	8739	655	338	45	2712	3006	1635	2	0
transcript:EAA31333	VI	1351364	1352698	+	1335	61	47	1	127	99	72	0	0
transcript:EAA31332	VI;VI;VI	1351802;1353473;1354648	1353409;1354417;1354927	-;-;-	2833	235	137	16	463	306	286	0	1
transcript:EAA31331	VI	1355281	1356742	+	1462	51	17	1	85	59	53	0	0
transcript:EAA31330	VI;VI;VI;VI;VI;VI;VI;VI;VI	1356621;1357098;1357443;1357585;1358715;1358833;1358913;1358992;1359122	1357028;1357322;1357499;1358620;1358766;1358850;1358924;1359067;1359398	-;-;-;-;-;-;-;-;-	2161	19	14	4	61	59	44	0	0
transcript:EAA31329	VI;VI	1361435;1361762	1361691;1364705	+;+	3201	34	30	3	139	126	94	0	0
transcript:EAA31328	VI	1364908	1367293	-	2386	55	30	5	132	110	74	0	0
transcript:EAA31327	VI;VI;VI	1367907;1368583;1369370	1368487;1369277;1369720	-;-;-	1627	73	32	2	128	114	69	0	0
transcript:EAA31326	VI;VI	1370176;1370653	1370582;1373028	-;-	2783	82	40	8	231	161	120	0	0
transcript:ESA42169	VI;VI;VI;VI;VI;VI;VI;VI	1373336;1373653;1373964;1374268;1374429;1374645;1374954;1375200	1373597;1373909;1374197;1374375;1374587;1374880;1375138;1375608	-;-;-;-;-;-;-;-	1850	52	14	4	102	109	77	0	0
transcript:EAA31325	VI;VI;VI	1376428;1376702;1376869	1376576;1376785;1377631	+;+;+	996	1037	505	8	379	525	192	2	0
transcript:EAA31324	VI;VI	1378109;1380081	1380018;1380263	+;+	2093	80	199	0	130	96	70	0	0
transcript:EAA31323	VI;VI;VI;VI;VI	1380321;1380928;1381536;1381708;1382164	1380818;1381486;1381619;1382031;1382611	-;-;-;-;-	1913	22	24	13	192	158	126	0	0
transcript:EAA31322	VI;VI	1383606;1384053	1383654;1385728	+;+	1725	20	9	0	38	31	18	0	0
transcript:EAA31321	VI;VI;VI	1386090;1386593;1386921	1386432;1386866;1387046	-;-;-	743	16	12	3	67	42	34	0	0
transcript:EAA31320	VI	1389481	1391565	+	2085	49	31	1	156	123	67	0	0
transcript:ESA42170	VI;VI;VI	1391460;1392958;1393419	1392850;1393144;1393605	-;-;-	1765	72	33	1	162	122	74	0	0
transcript:ESA42171	VI;VI;VI;VI	1391468;1392958;1393240;1393419	1392850;1393144;1393338;1393532	-;-;-;-	1783	73	36	1	159	120	70	0	0
transcript:ESA42172	VI;VI;VI;VI	1391619;1392958;1393225;1393419	1392850;1393144;1393338;1393451	-;-;-;-	1566	71	30	1	117	91	47	0	0
transcript:EAA31318	VI;VI;VI	1393948;1394441;1394584	1394384;1394520;1396043	+;+;+	1977	100	87	4	237	258	120	1	1
transcript:EAA31317	VI;VI;VI	1396051;1397210;1401013	1397126;1400936;1402213	-;-;-	6004	411	918	55	2145	2536	1194	1	1
transcript:EAA31315	VI;VI	1407749;1409337	1409268;1412029	+;+	4213	182	129	9	935	1021	593	1	1
transcript:NCU15375-1	VI	1412539	1412627	+	89	28526	38160	9	38636	25544	18483	134	104
transcript:NCU15376-1	VI	1413261	1413383	+	123	2495	4627	0	6743	2982	2922	1	0
transcript:EAA31314	VI;VI	1414305;1415323	1415268;1417604	-;-	3246	81	47	4	356	322	160	0	0
transcript:ESA42174	VI;VI	1417924;1418525	1418470;1422312	+;+	4335	114	50	15	327	267	167	1	0
transcript:ESA42173	VI;VI	1417960;1418525	1418470;1421495	+;+	3482	95	45	15	273	244	145	1	0
transcript:ESA42176	VI	1419925	1421444	-	1520	33	16	5	131	137	77	1	0
transcript:ESA42175	VI;VI	1420033;1421335	1421272;1421405	-;-	1311	30	14	5	109	117	67	1	0
transcript:EAA31311	VI;VI;VI;VI	1422727;1423605;1423831;1423995	1423513;1423758;1423897;1425193	+;+;+;+	2207	47	20	38	379	650	269	2	0
transcript:NCU15377-1	VI	1425341	1425422	+	82	106645	105384	3	6365	2859	2096	2	6
transcript:NCU15378-1	VI	1425648	1425719	+	72	662	749	17	1078	570	443	8	17
transcript:EAA31310	VI;VI;VI;VI	1428749;1429279;1429378;1429651	1429186;1429304;1429497;1429933	+;+;+;+	867	18	16	2	133	58	70	1	0
transcript:NCU15379-1	VI	1430489	1430584	-	96	2754	4134	24	1805	710	767	0	0
transcript:EAA31309	VI	1430613	1431789	-	1177	14	14	1	69	67	37	0	0
transcript:EAA31308	VI	1431847	1434713	-	2867	133	62	4	281	261	162	0	0
transcript:EAA31307	VI;VI;VI;VI;VI	1436281;1436741;1437867;1437972;1438147	1436674;1437761;1437892;1438071;1438236	+;+;+;+;+	1631	34	11	9	528	755	360	2	1
transcript:EAA31306	VI;VI	1441109;1441495	1441410;1442788	+;+	1596	24	12	2	73	65	43	0	0
transcript:EAA31305	VI;VI	1445748;1446710	1446596;1448484	+;+	2624	296	925	2	271	208	143	0	0
transcript:ESA42177	VI	1448322	1449416	+	1095	49	14	1	69	69	30	0	0
transcript:EAA31304	VI;VI;VI;VI	1449755;1450855;1451393;1451593	1450748;1451335;1451529;1452673	+;+;+;+	2693	93	28	5	230	252	133	0	0
transcript:EAA31303	VI	1452524	1455504	-	2981	111	57	3	234	218	167	2	0
transcript:EAA31302	VI;VI	1458191;1458585	1458323;1458805	+;+	354	6	7	0	28	11	13	0	0
transcript:EAA31301	VI	1462066	1467483	+	5418	228	149	18	576	584	407	0	0
transcript:ESA42179	VI;VI	1467721;1468152	1468003;1468996	+;+	1128	11	6	0	41	33	27	0	0
transcript:ESA42178	VI;VI;VI	1467872;1468075;1468152	1468003;1468098;1468996	+;+;+	1001	12	7	0	39	31	23	0	0
transcript:EDO65151	VI;VI	1469358;1470094	1470039;1470935	-;-	1524	17	18	3	94	78	67	0	0
transcript:EAA31298	VI	1471945	1472940	-	996	16	11	0	206	76	119	0	0
transcript:EAA31297	VI;VI	1474100;1475031	1474958;1475216	-;-	1045	18	15	3	90	70	62	0	0
transcript:EAA31296	VI;VI	1476997;1477550	1477134;1477747	-;-	336	1	1	2	63	71	33	0	0
transcript:EAA31295	VI	1478375	1480995	+	2621	124	46	5	365	370	206	0	0
transcript:EAA31294	VI;VI	1483313;1483750	1483407;1484026	+;+	372	9	13	0	12	7	4	0	0
transcript:EAA31293	VI;VI;VI	1487479;1488001;1488336	1487923;1488258;1488756	-;-;-	1124	472	58	2	49	41	24	0	0
transcript:NCU14173-1	VI;VI	1491619;1492134	1492014;1492843	-;-	1106	32	31	1	63	27	15	0	0
transcript:EAA31292	VI;VI	1496170;1496970	1496892;1497330	+;+	1084	23	8	1	37	28	19	0	0
transcript:ESA42180	VI;VI;VI;VI	1498011;1498933;1500074;1501687	1498866;1500002;1501621;1502200	+;+;+;+	3988	145	69	9	398	362	208	0	0
transcript:ESA42181	VI;VI;VI;VI	1498507;1498933;1500074;1501687	1498860;1500002;1501621;1502179	+;+;+;+	3465	132	61	6	360	322	183	0	0
transcript:ESA42182	VI;VI;VI	1503029;1504214;1505880	1503651;1505803;1507181	+;+;+	3515	192	104	22	797	926	518	0	0
transcript:ESA42183	VI;VI	1503629;1505880	1505803;1507181	+;+	3477	188	95	24	788	914	510	0	0
transcript:ESA42184	VI;VI	1503629;1505880	1505803;1507197	+;+	3493	189	95	24	788	914	510	0	0
transcript:NCU15380-1	VI	1508016	1508115	-	100	902	1056	0	2932	1375	1170	2	2
transcript:EAA31289	VI;VI;VI	1509095;1509540;1511228	1509448;1510772;1511350	+;+;+	1710	51	20	0	133	104	74	0	0
transcript:ESA42185	VI;VI	1513376;1513637	1513542;1514037	+;+	568	372	327	16	700	999	466	0	0
transcript:EAA31286	VI;VI;VI	1513883;1515592;1515899	1515539;1515837;1516922	-;-;-	2927	124	95	10	372	409	214	1	0
transcript:EAA31285	VI	1518353	1521239	+	2887	114	53	6	314	315	201	0	1
transcript:EAA31284	VI	1521329	1523213	+	1885	54	30	0	125	124	72	1	0
transcript:EAA31283	VI;VI;VI	1523630;1524912;1526585	1524829;1526533;1526819	-;-;-	3057	42	20	1	138	102	85	0	0
transcript:NCU14174-1	VI;VI	1528031;1528731	1528666;1529115	-;-	1021	26	40	22	2428	2704	1710	1	2
transcript:EAA31282	VI;VI;VI;VI	1529440;1529703;1530086;1530236	1529491;1529826;1530117;1530333	+;+;+;+	306	9	7	0	23	6	11	0	0
transcript:EAA31281	VI;VI;VI	1531007;1531968;1532954	1531903;1532866;1534672	+;+;+	3515	74	52	2	194	210	94	0	0
transcript:EAA31280	VI;VI;VI;VI;VI;VI	1535186;1535444;1535576;1535706;1535872;1536006	1535340;1535477;1535622;1535803;1535932;1538485	+;+;+;+;+;+	2875	860	718	10	737	818	478	2	0
transcript:EAA31279	VI;VI;VI;VI;VI	1536792;1538423;1538620;1538796;1539032	1538366;1538566;1538739;1538927;1539214	-;-;-;-;-	2154	68	33	7	138	123	71	0	0
transcript:EAA31278	VI;VI	1539614;1540406	1540338;1541587	-;-	1907	138	50	4	129	117	75	1	0
transcript:EAA31277	VI;VI	1541859;1542511	1542387;1543686	+;+	1705	90	43	4	93	77	45	0	0
transcript:EAA31276	VI;VI	1543793;1545725	1545556;1546368	-;-	2408	80	27	3	223	200	150	1	1
transcript:EAA31274	VI;VI;VI	1549899;1550920;1551755	1550703;1551699;1552586	+;+;+	2417	94	54	5	286	225	171	1	0
transcript:EAA31273	VI;VI	1552879;1554044	1553960;1554471	-;-	1510	77	40	1	66	63	42	0	0
transcript:EAA31272	VI;VI;VI	1555386;1556782;1557751	1556718;1557694;1559011	-;-;-	3507	64	28	2	245	167	120	0	0
transcript:EAA31271	VI;VI	1560038;1562680	1562625;1564789	+;+	4698	200	73	13	340	366	217	1	1
transcript:ESA42187	VI;VI;VI	1565193;1566070;1566268	1565685;1566138;1566744	+;+;+	1039	97	90	3	231	287	152	1	0
transcript:ESA42186	VI;VI;VI	1565193;1566070;1566268	1565685;1566138;1566744	+;+;+	1039	97	90	3	231	287	152	1	0
transcript:EAA31269	VI;VI	1566612;1567227	1567113;1569457	-;-	2733	124	50	2	165	112	105	0	0
transcript:NCU15381-1	VI	1569824	1569895	-	72	2215	6006	0	3142	1820	1229	1	1
transcript:NCU15382-1	VI	1570000	1570071	-	72	478	2668	0	4063	2382	1594	0	0
transcript:EAA31268	VI;VI;VI	1571137;1571570;1572062	1571436;1571986;1572882	+;+;+	1538	44	29	2	105	94	60	0	1
transcript:EAA31267	VI;VI	1572869;1574330	1573843;1574988	-;-	1634	33	16	3	77	66	42	0	0
transcript:NCU15383-1	VI	1575152	1575223	+	72	484	2357	0	3959	2326	1567	0	0
transcript:EAA31266	VI	1577125	1579686	+	2562	47	37	4	193	220	130	0	0
transcript:ESA42189	VI;VI	1577165;1578931	1578858;1579782	-;-	2546	47	37	4	193	222	129	0	0
transcript:ESA42188	VI;VI	1578411;1578931	1578858;1579782	-;-	1300	22	12	2	105	114	65	0	0
transcript:ESA42190	VI;VI	1580440;1581217	1580986;1581311	+;+	642	25	6	2	142	111	50	0	0
transcript:EAA31264	VI;VI;VI	1582171;1582389;1582668	1582332;1582576;1583124	-;-;-	807	7	1	78	3773	1369	739	0	0
transcript:EAA31263	VI;VI	1585605;1586732	1586663;1587228	+;+	1556	26	14	4	204	212	111	0	0
transcript:EAA31262	VI;VI;VI;VI;VI	1587801;1588947;1589105;1590321;1590643	1588830;1588963;1590260;1590575;1591736	+;+;+;+;+	3552	90	68	28	476	389	280	1	0
transcript:EAA31261	VI;VI;VI;VI	1592040;1592345;1592747;1593242	1592195;1592672;1593103;1593653	+;+;+;+	1253	34	17	1	71	51	43	0	0
transcript:EAA31260	VI	1595091	1596445	+	1355	10	16	12	279	144	122	1	0
transcript:NCU15384-1	VI	1597502	1597664	-	163	0	2	0	570	896	275	0	1
transcript:EAA31258	VI;VI	1599049;1599464	1599400;1599483	+;+	372	9	8	0	27	16	14	0	0
transcript:EAA31257	VI	1600745	1601659	+	915	11	8	3	74	37	59	0	0
transcript:EAA31256	VI;VI	1603175;1604011	1603915;1604280	+;+	1011	11	6	2	1631	614	1309	0	0
transcript:EAA31255	VI	1606164	1606400	+	237	0	1	14	4318	1060	3939	0	0
transcript:EAA31254	VI	1607198	1607437	+	240	1	1	100	682	191	635	0	0
transcript:EAA31253	VI;VI;VI;VI	1608324;1609043;1609868;1610008	1608916;1609816;1609949;1611284	-;-;-;-	2726	58	55	2	381	339	257	0	0
transcript:ESA42193	VI;VI;VI	1614993;1615523;1616394	1615457;1616162;1617348	-;-;-	2060	196	109	10	430	644	321	1	0
transcript:ESA42191	VI;VI;VI;VI;VI;VI;VI;VI	1614993;1615523;1616394;1616664;1616831;1616959;1617073;1617252	1615457;1616162;1616592;1616764;1616838;1617010;1617163;1617560	-;-;-;-;-;-;-;-	1865	196	110	10	424	643	319	1	0
transcript:ESA42192	VI;VI;VI;VI;VI;VI;VI;VI	1614993;1615523;1616394;1616664;1616831;1616959;1617073;1617252	1615457;1616162;1616592;1616764;1616838;1617010;1617163;1618106	-;-;-;-;-;-;-;-	2411	201	113	10	442	657	328	1	0
transcript:EAA31251	VI	1619872	1621141	+	1270	34	48	43	1034	276	916	0	0
transcript:EAA31250	VI;VI;VI	1622118;1623092;1623319	1623030;1623107;1625226	+;+;+	2837	77	26	305	8142	2428	7657	0	0
transcript:EAA31249	VI;VI	1625485;1627285	1627200;1627756	-;-	2188	48	18	2	172	114	111	0	0
transcript:EAA31248	VI;VI;VI;VI;VI;VI	1627903;1628209;1628319;1628400;1628699;1628845	1628151;1628249;1628334;1628580;1628764;1629161	+;+;+;+;+;+	870	12	13	2	46	26	23	0	0
transcript:ESA42195	VI;VI;VI	1629166;1630929;1631177	1630842;1631078;1631845	-;-;-	2496	130	68	7	467	486	265	0	0
transcript:ESA42194	VI;VI;VI	1629864;1630929;1631177	1630842;1631078;1631205	-;-;-	1158	45	35	7	283	296	151	0	0
transcript:EAA31246	VI;VI;VI	1633590;1633821;1634052	1633746;1633987;1634843	+;+;+	1116	5	3	1	66	50	28	0	0
transcript:EAA31245	VI;VI;VI;VI	1635447;1635802;1635993;1637115	1635726;1635929;1637024;1637614	+;+;+;+	1940	35	20	2	151	121	82	0	0
transcript:NCU15385-1	VI	1639371	1639470	-	100	1	2	0	71	23	25	0	0
transcript:EAA31244	VI;VI;VI;VI	1642524;1643189;1643819;1644703	1643122;1643754;1644621;1645372	+;+;+;+	2638	49	20	17	826	766	451	1	0
transcript:EAA31243	VI;VI	1645312;1646054	1645979;1646983	-;-	1598	80	50	6	143	160	65	0	0
transcript:ESA42196	VI;VI;VI;VI	1647245;1647466;1647637;1647926	1647389;1647530;1647668;1648153	-;-;-;-	470	19	15	3	60	59	33	0	0
transcript:EAA31242	VI;VI;VI;VI	1647867;1648490;1649183;1649852	1648422;1649129;1649797;1651505	+;+;+;+	3465	85	54	4	220	162	143	1	0
transcript:EAA31241	VI;VI	1651459;1652850	1652668;1653031	-;-	1392	69	32	0	143	77	67	0	0
transcript:EAA31240	VI;VI	1653447;1654319	1654217;1655218	+;+	1671	55	28	5	162	141	86	0	0
transcript:EAA31239	VI;VI	1655297;1656861	1656792;1658168	-;-	2804	226	98	11	370	338	209	0	0
transcript:ESA42197	VI	1659084	1660221	-	1138	356	284	22	855	729	518	4	1
transcript:EAA31238	VI;VI;VI	1660009;1660308;1660945	1660220;1660505;1661247	-;-;-	713	106	123	3	469	366	289	0	0
transcript:EAA31237	VI	1661638	1665463	+	3826	87	88	38	3623	1335	3329	0	0
transcript:ESA42198	VI	1661693	1663403	-	1711	47	69	20	279	217	198	0	0
transcript:EAA31236	VI	1665137	1666810	-	1674	32	27	36	6220	1949	5940	0	0
transcript:NCU15386-1	VI	1668819	1668890	+	72	3349	11387	0	6647	3394	2433	0	0
transcript:NCU14175-1	VI;VI	1670520;1671161	1671089;1671797	+;+	1207	30	35	3	204	124	96	0	0
transcript:ESA42199	VI;VI	1678323;1680247	1679982;1680982	-;-	2396	163	332	25	977	710	528	3	0
transcript:ESA42200	VI	1679248	1680510	-	1263	59	72	26	726	529	384	1	0
transcript:EAA31233	VI;VI;VI;VI	1685237;1685706;1685990;1686209	1685580;1685750;1686017;1686268	-;-;-;-	477	8	10	0	35	42	25	0	0
transcript:EAA31232	VI;VI	1690749;1691156	1691099;1691158	-;-	354	1	1	0	73	47	41	0	0
transcript:EAA31231	VI;VI	1696219;1696595	1696413;1696693	+;+	294	6	0	1	926	413	284	0	0
transcript:EAA31230	VI;VI	1698919;1699011	1698939;1699652	+;+	663	2	7	68	5307	1638	1057	0	0
transcript:ESA42201	VI;VI;VI;VI	1700924;1701345;1701650;1701951	1701235;1701485;1701657;1702041	-;-;-;-	552	11	5	7	1797	802	551	0	0
transcript:EAA31228	VI;VI;VI;VI;VI;VI;VI;VI;VI;VI;VI	1704347;1704816;1705867;1706345;1706940;1707419;1708077;1708297;1708528;1709006;1709099	1704753;1705291;1706276;1706863;1707356;1708007;1708225;1708472;1708951;1709045;1710353	-;-;-;-;-;-;-;-;-;-;-	4862	103	38	83	4313	1745	1526	1	0
transcript:NCU15387-1	VI	1712076	1712228	+	153	7	4	2	174	32	84	0	0
transcript:EAA31227	VI;VI;VI	1712560;1713219;1713486	1713148;1713423;1714175	-;-;-	1484	53	30	3	48	47	29	0	0
transcript:ESA42202	VI	1715264	1717546	+	2283	39	16	12	137	168	60	1	0
transcript:ESA42203	VI	1715561	1717546	+	1986	34	12	12	127	154	57	1	0
transcript:EAA31225	VI;VI	1717790;1719445	1719386;1719740	-;-	1893	37	20	1	182	177	95	0	0
transcript:EAA31224	VI;VI;VI	1720685;1721303;1721585	1721214;1721486;1722278	-;-;-	1408	457	901	15	3631	3885	2335	3	0
transcript:NCU14176-1	VI;VI;VI;VI	1723194;1723478;1724218;1726321	1723283;1724114;1726215;1726787	+;+;+;+	3192	350	2556	136	2795	2742	2026	4	0
transcript:ESA42204	VI	1729574	1731509	-	1936	39	110	19	1200	543	339	0	1
